1; matematica; Domanda 1; A; B; C; D; 1
2; italiano; Domanda 611; E; F; C; D; 3
2; italiano; Domanda 612; E; F; C; D; 4
2; italiano; Domanda 613; E; F; C; D; 1
2; italiano; Domanda 614; E; F; C; D; 2
2; italiano; Domanda 615; E; F; C; D; 3
2; italiano; Domanda 616; E; F; C; D; 4
2; italiano; Domanda 617; E; F; C; D; 1
2; italiano; Domanda 618; E; F; C; D; 2
2; italiano; Domanda 619; E; F; C; D; 3
2; italiano; Domanda 620; E; F; C; D; 4
2; italiano; Domanda 621; E; F; C; D; 1
2; italiano; Domanda 622; E; F; C; D; 2
2; italiano; Domanda 623; E; F; C; D; 3
2; italiano; Domanda 624; E; F; C; D; 4
2; italiano; Domanda 625; E; F; C; D; 1
2; italiano; Domanda 626; E; F; C; D; 2
2; italiano; Domanda 627; E; F; C; D; 3
2; italiano; Domanda 628; E; F; C; D; 4
2; italiano; Domanda 629; E; F; C; D; 1
2; italiano; Domanda 630; E; F; C; D; 2
2; italiano; Domanda 631; E; F; C; D; 3
2; italiano; Domanda 632; E; F; C; D; 4
2; italiano; Domanda 633; E; F; C; D; 1
2; italiano; Domanda 634; E; F; C; D; 2
2; italiano; Domanda 635; E; F; C; D; 3
2; italiano; Domanda 636; E; F; C; D; 4
2; italiano; Domanda 637; E; F; C; D; 1
2; italiano; Domanda 638; E; F; C; D; 2
2; italiano; Domanda 639; E; F; C; D; 3
2; italiano; Domanda 640; E; F; C; D; 4
2; italiano; Domanda 641; E; F; C; D; 1
2; italiano; Domanda 642; E; F; C; D; 2
2; italiano; Domanda 643; E; F; C; D; 3
2; italiano; Domanda 644; E; F; C; D; 4
2; italiano; Domanda 645; E; F; C; D; 1
2; italiano; Domanda 646; E; F; C; D; 2
2; italiano; Domanda 647; E; F; C; D; 3
2; italiano; Domanda 648; E; F; C; D; 4
2; italiano; Domanda 649; E; F; C; D; 1
2; italiano; Domanda 650; E; F; C; D; 2
2; italiano; Domanda 651; E; F; C; D; 3
2; italiano; Domanda 652; E; F; C; D; 4
2; italiano; Domanda 653; E; F; C; D; 1
2; italiano; Domanda 654; E; F; C; D; 2
2; italiano; Domanda 655; E; F; C; D; 3
2; italiano; Domanda 656; E; F; C; D; 4
2; italiano; Domanda 657; E; F; C; D; 1
2; italiano; Domanda 658; E; F; C; D; 2
2; italiano; Domanda 659; E; F; C; D; 3
2; italiano; Domanda 660; E; F; C; D; 4
2; italiano; Domanda 661; E; F; C; D; 1
2; italiano; Domanda 662; E; F; C; D; 2
2; italiano; Domanda 663; E; F; C; D; 3
2; italiano; Domanda 664; E; F; C; D; 4
2; italiano; Domanda 665; E; F; C; D; 1
2; italiano; Domanda 666; E; F; C; D; 2
2; italiano; Domanda 667; E; F; C; D; 3
2; italiano; Domanda 668; E; F; C; D; 4
2; italiano; Domanda 669; E; F; C; D; 1
2; italiano; Domanda 670; E; F; C; D; 2
2; italiano; Domanda 671; E; F; C; D; 3
2; italiano; Domanda 672; E; F; C; D; 4
2; italiano; Domanda 673; E; F; C; D; 1
2; italiano; Domanda 674; E; F; C; D; 2
2; italiano; Domanda 675; E; F; C; D; 3
2; italiano; Domanda 676; E; F; C; D; 4
2; italiano; Domanda 677; E; F; C; D; 1
2; italiano; Domanda 678; E; F; C; D; 2
2; italiano; Domanda 679; E; F; C; D; 3
2; italiano; Domanda 680; E; F; C; D; 4
2; italiano; Domanda 681; E; F; C; D; 1
2; italiano; Domanda 682; E; F; C; D; 2
2; italiano; Domanda 683; E; F; C; D; 3
2; italiano; Domanda 684; E; F; C; D; 4
2; italiano; Domanda 685; E; F; C; D; 1
2; italiano; Domanda 686; E; F; C; D; 2
2; italiano; Domanda 687; E; F; C; D; 3
2; italiano; Domanda 688; E; F; C; D; 4
2; italiano; Domanda 689; E; F; C; D; 1
2; italiano; Domanda 690; E; F; C; D; 2
2; italiano; Domanda 691; E; F; C; D; 3
2; italiano; Domanda 692; E; F; C; D; 4
2; italiano; Domanda 693; E; F; C; D; 1
2; italiano; Domanda 694; E; F; C; D; 2
2; italiano; Domanda 695; E; F; C; D; 3
2; italiano; Domanda 696; E; F; C; D; 4
2; italiano; Domanda 697; E; F; C; D; 1
2; italiano; Domanda 698; E; F; C; D; 2
2; italiano; Domanda 699; E; F; C; D; 3
2; italiano; Domanda 700; E; F; C; D; 4
2; italiano; Domanda 701; E; F; C; D; 1
2; italiano; Domanda 702; E; F; C; D; 2
2; italiano; Domanda 703; E; F; C; D; 3
2; italiano; Domanda 704; E; F; C; D; 4
2; italiano; Domanda 705; E; F; C; D; 1
2; italiano; Domanda 706; E; F; C; D; 2
2; italiano; Domanda 707; E; F; C; D; 3
2; italiano; Domanda 708; E; F; C; D; 4
2; italiano; Domanda 709; E; F; C; D; 1
2; italiano; Domanda 710; E; F; C; D; 2
2; italiano; Domanda 711; E; F; C; D; 3
2; italiano; Domanda 712; E; F; C; D; 4
2; italiano; Domanda 713; E; F; C; D; 1
2; italiano; Domanda 714; E; F; C; D; 2
2; italiano; Domanda 715; E; F; C; D; 3
2; italiano; Domanda 716; E; F; C; D; 4
2; italiano; Domanda 717; E; F; C; D; 1
2; italiano; Domanda 718; E; F; C; D; 2
2; italiano; Domanda 719; E; F; C; D; 3
2; italiano; Domanda 720; E; F; C; D; 4
2; italiano; Domanda 721; E; F; C; D; 1
2; italiano; Domanda 722; E; F; C; D; 2
2; italiano; Domanda 723; E; F; C; D; 3
2; italiano; Domanda 724; E; F; C; D; 4
2; italiano; Domanda 725; E; F; C; D; 1
2; italiano; Domanda 726; E; F; C; D; 2
2; italiano; Domanda 727; E; F; C; D; 3
2; italiano; Domanda 728; E; F; C; D; 4
2; italiano; Domanda 729; E; F; C; D; 1
2; italiano; Domanda 730; E; F; C; D; 2
2; italiano; Domanda 731; E; F; C; D; 3
2; italiano; Domanda 732; E; F; C; D; 4
2; italiano; Domanda 733; E; F; C; D; 1
2; italiano; Domanda 734; E; F; C; D; 2
2; italiano; Domanda 735; E; F; C; D; 3
2; italiano; Domanda 736; E; F; C; D; 4
2; italiano; Domanda 737; E; F; C; D; 1
2; italiano; Domanda 738; E; F; C; D; 2
2; italiano; Domanda 739; E; F; C; D; 3
2; italiano; Domanda 740; E; F; C; D; 4
2; italiano; Domanda 741; E; F; C; D; 1
2; italiano; Domanda 742; E; F; C; D; 2
2; italiano; Domanda 743; E; F; C; D; 3
2; italiano; Domanda 744; E; F; C; D; 4
2; italiano; Domanda 745; E; F; C; D; 1
2; italiano; Domanda 746; E; F; C; D; 2
2; italiano; Domanda 747; E; F; C; D; 3
2; italiano; Domanda 748; E; F; C; D; 4
2; italiano; Domanda 749; E; F; C; D; 1
2; italiano; Domanda 750; E; F; C; D; 2
2; italiano; Domanda 751; E; F; C; D; 3
2; italiano; Domanda 752; E; F; C; D; 4
2; italiano; Domanda 753; E; F; C; D; 1
2; italiano; Domanda 754; E; F; C; D; 2
2; italiano; Domanda 755; E; F; C; D; 3
2; italiano; Domanda 756; E; F; C; D; 4
2; italiano; Domanda 757; E; F; C; D; 1
2; italiano; Domanda 758; E; F; C; D; 2
2; italiano; Domanda 759; E; F; C; D; 3
2; italiano; Domanda 760; E; F; C; D; 4
2; italiano; Domanda 761; E; F; C; D; 1
2; italiano; Domanda 762; E; F; C; D; 2
2; italiano; Domanda 763; E; F; C; D; 3
2; italiano; Domanda 764; E; F; C; D; 4
2; italiano; Domanda 765; E; F; C; D; 1
2; italiano; Domanda 766; E; F; C; D; 2
2; italiano; Domanda 767; E; F; C; D; 3
2; italiano; Domanda 768; E; F; C; D; 4
2; italiano; Domanda 769; E; F; C; D; 1
2; italiano; Domanda 770; E; F; C; D; 2
2; italiano; Domanda 771; E; F; C; D; 3
2; italiano; Domanda 772; E; F; C; D; 4
2; italiano; Domanda 773; E; F; C; D; 1
2; italiano; Domanda 774; E; F; C; D; 2
2; italiano; Domanda 775; E; F; C; D; 3
2; italiano; Domanda 776; E; F; C; D; 4
2; italiano; Domanda 777; E; F; C; D; 1
2; italiano; Domanda 778; E; F; C; D; 2
2; italiano; Domanda 779; E; F; C; D; 3
2; italiano; Domanda 780; E; F; C; D; 4
2; italiano; Domanda 781; E; F; C; D; 1
2; italiano; Domanda 782; E; F; C; D; 2
2; italiano; Domanda 783; E; F; C; D; 3
2; italiano; Domanda 784; E; F; C; D; 4
2; italiano; Domanda 785; E; F; C; D; 1
2; italiano; Domanda 786; E; F; C; D; 2
2; italiano; Domanda 787; E; F; C; D; 3
2; italiano; Domanda 788; E; F; C; D; 4
2; italiano; Domanda 789; E; F; C; D; 1
2; italiano; Domanda 790; E; F; C; D; 2
2; italiano; Domanda 791; E; F; C; D; 3
2; italiano; Domanda 792; E; F; C; D; 4
2; italiano; Domanda 793; E; F; C; D; 1
2; italiano; Domanda 794; E; F; C; D; 2
2; italiano; Domanda 795; E; F; C; D; 3
2; italiano; Domanda 796; E; F; C; D; 4
2; italiano; Domanda 797; E; F; C; D; 1
2; italiano; Domanda 798; E; F; C; D; 2
2; italiano; Domanda 799; E; F; C; D; 3
2; italiano; Domanda 800; E; F; C; D; 4
2; italiano; Domanda 801; E; F; C; D; 1
2; italiano; Domanda 802; E; F; C; D; 2
2; italiano; Domanda 803; E; F; C; D; 3
2; italiano; Domanda 804; E; F; C; D; 4
2; italiano; Domanda 805; E; F; C; D; 1
2; italiano; Domanda 806; E; F; C; D; 2
2; italiano; Domanda 807; E; F; C; D; 3
2; italiano; Domanda 808; E; F; C; D; 4
2; italiano; Domanda 809; E; F; C; D; 1
2; italiano; Domanda 810; E; F; C; D; 2
2; italiano; Domanda 811; E; F; C; D; 3
2; italiano; Domanda 812; E; F; C; D; 4
2; italiano; Domanda 813; E; F; C; D; 1
2; italiano; Domanda 814; E; F; C; D; 2
2; italiano; Domanda 815; E; F; C; D; 3
2; italiano; Domanda 816; E; F; C; D; 4
2; italiano; Domanda 817; E; F; C; D; 1
2; italiano; Domanda 818; E; F; C; D; 2
2; italiano; Domanda 819; E; F; C; D; 3
2; italiano; Domanda 820; E; F; C; D; 4
2; italiano; Domanda 821; E; F; C; D; 1
2; italiano; Domanda 822; E; F; C; D; 2
2; italiano; Domanda 823; E; F; C; D; 3
2; italiano; Domanda 824; E; F; C; D; 4
2; italiano; Domanda 825; E; F; C; D; 1
2; italiano; Domanda 826; E; F; C; D; 2
2; italiano; Domanda 827; E; F; C; D; 3
2; italiano; Domanda 828; E; F; C; D; 4
2; italiano; Domanda 829; E; F; C; D; 1
2; italiano; Domanda 830; E; F; C; D; 2
2; italiano; Domanda 831; E; F; C; D; 3
2; italiano; Domanda 832; E; F; C; D; 4
2; italiano; Domanda 833; E; F; C; D; 1
2; italiano; Domanda 834; E; F; C; D; 2
2; italiano; Domanda 835; E; F; C; D; 3
2; italiano; Domanda 836; E; F; C; D; 4
2; italiano; Domanda 837; E; F; C; D; 1
2; italiano; Domanda 838; E; F; C; D; 2
2; italiano; Domanda 839; E; F; C; D; 3
2; italiano; Domanda 840; E; F; C; D; 4
2; italiano; Domanda 841; E; F; C; D; 1
2; italiano; Domanda 842; E; F; C; D; 2
2; italiano; Domanda 843; E; F; C; D; 3
2; italiano; Domanda 844; E; F; C; D; 4
2; italiano; Domanda 845; E; F; C; D; 1
2; italiano; Domanda 846; E; F; C; D; 2
2; italiano; Domanda 847; E; F; C; D; 3
2; italiano; Domanda 848; E; F; C; D; 4
2; italiano; Domanda 849; E; F; C; D; 1
2; italiano; Domanda 850; E; F; C; D; 2
2; italiano; Domanda 851; E; F; C; D; 3
2; italiano; Domanda 852; E; F; C; D; 4
2; italiano; Domanda 853; E; F; C; D; 1
2; italiano; Domanda 854; E; F; C; D; 2
2; italiano; Domanda 855; E; F; C; D; 3
2; italiano; Domanda 856; E; F; C; D; 4
2; italiano; Domanda 857; E; F; C; D; 1
2; italiano; Domanda 858; E; F; C; D; 2
2; italiano; Domanda 859; E; F; C; D; 3
2; italiano; Domanda 860; E; F; C; D; 4
2; italiano; Domanda 861; E; F; C; D; 1
2; italiano; Domanda 862; E; F; C; D; 2
2; italiano; Domanda 863; E; F; C; D; 3
2; italiano; Domanda 864; E; F; C; D; 4
2; italiano; Domanda 865; E; F; C; D; 1
2; italiano; Domanda 866; E; F; C; D; 2
2; italiano; Domanda 867; E; F; C; D; 3
2; italiano; Domanda 868; E; F; C; D; 4
2; italiano; Domanda 869; E; F; C; D; 1
2; italiano; Domanda 870; E; F; C; D; 2
2; italiano; Domanda 871; E; F; C; D; 3
2; italiano; Domanda 872; E; F; C; D; 4
2; italiano; Domanda 873; E; F; C; D; 1
2; italiano; Domanda 874; E; F; C; D; 2
2; italiano; Domanda 875; E; F; C; D; 3
2; italiano; Domanda 876; E; F; C; D; 4
2; italiano; Domanda 877; E; F; C; D; 1
2; italiano; Domanda 878; E; F; C; D; 2
2; italiano; Domanda 879; E; F; C; D; 3
2; italiano; Domanda 880; E; F; C; D; 4
2; italiano; Domanda 881; E; F; C; D; 1
2; italiano; Domanda 882; E; F; C; D; 2
2; italiano; Domanda 883; E; F; C; D; 3
2; italiano; Domanda 884; E; F; C; D; 4
2; italiano; Domanda 885; E; F; C; D; 1
2; italiano; Domanda 886; E; F; C; D; 2
2; italiano; Domanda 887; E; F; C; D; 3
2; italiano; Domanda 888; E; F; C; D; 4
2; italiano; Domanda 889; E; F; C; D; 1
2; italiano; Domanda 890; E; F; C; D; 2
2; italiano; Domanda 891; E; F; C; D; 3
2; italiano; Domanda 892; E; F; C; D; 4
2; italiano; Domanda 893; E; F; C; D; 1
2; italiano; Domanda 894; E; F; C; D; 2
2; italiano; Domanda 895; E; F; C; D; 3
2; italiano; Domanda 896; E; F; C; D; 4
2; italiano; Domanda 897; E; F; C; D; 1
2; italiano; Domanda 898; E; F; C; D; 2
2; italiano; Domanda 899; E; F; C; D; 3
2; italiano; Domanda 900; E; F; C; D; 4
2; italiano; Domanda 901; E; F; C; D; 1
2; italiano; Domanda 902; E; F; C; D; 2
2; italiano; Domanda 903; E; F; C; D; 3
2; italiano; Domanda 904; E; F; C; D; 4
2; italiano; Domanda 905; E; F; C; D; 1
2; italiano; Domanda 906; E; F; C; D; 2
2; italiano; Domanda 907; E; F; C; D; 3
2; italiano; Domanda 908; E; F; C; D; 4
2; italiano; Domanda 909; E; F; C; D; 1
2; italiano; Domanda 910; E; F; C; D; 2
2; italiano; Domanda 911; E; F; C; D; 3
2; italiano; Domanda 912; E; F; C; D; 4
2; italiano; Domanda 913; E; F; C; D; 1
2; italiano; Domanda 914; E; F; C; D; 2
2; italiano; Domanda 915; E; F; C; D; 3
2; italiano; Domanda 916; E; F; C; D; 4
2; italiano; Domanda 917; E; F; C; D; 1
2; italiano; Domanda 918; E; F; C; D; 2
2; italiano; Domanda 919; E; F; C; D; 3
2; italiano; Domanda 920; E; F; C; D; 4
2; italiano; Domanda 921; E; F; C; D; 1
2; italiano; Domanda 922; E; F; C; D; 2
2; italiano; Domanda 923; E; F; C; D; 3
2; italiano; Domanda 924; E; F; C; D; 4
2; italiano; Domanda 925; E; F; C; D; 1
2; italiano; Domanda 926; E; F; C; D; 2
2; italiano; Domanda 927; E; F; C; D; 3
2; italiano; Domanda 928; E; F; C; D; 4
2; italiano; Domanda 929; E; F; C; D; 1
2; italiano; Domanda 930; E; F; C; D; 2
2; italiano; Domanda 931; E; F; C; D; 3
2; italiano; Domanda 932; E; F; C; D; 4
2; italiano; Domanda 933; E; F; C; D; 1
2; italiano; Domanda 934; E; F; C; D; 2
2; italiano; Domanda 935; E; F; C; D; 3
2; italiano; Domanda 936; E; F; C; D; 4
2; italiano; Domanda 937; E; F; C; D; 1
2; italiano; Domanda 938; E; F; C; D; 2
2; italiano; Domanda 939; E; F; C; D; 3
2; italiano; Domanda 940; E; F; C; D; 4
2; italiano; Domanda 941; E; F; C; D; 1
2; italiano; Domanda 942; E; F; C; D; 2
2; italiano; Domanda 943; E; F; C; D; 3
2; italiano; Domanda 944; E; F; C; D; 4
2; italiano; Domanda 945; E; F; C; D; 1
2; italiano; Domanda 946; E; F; C; D; 2
2; italiano; Domanda 947; E; F; C; D; 3
2; italiano; Domanda 948; E; F; C; D; 4
2; italiano; Domanda 949; E; F; C; D; 1
2; italiano; Domanda 950; E; F; C; D; 2
2; italiano; Domanda 951; E; F; C; D; 3
2; italiano; Domanda 952; E; F; C; D; 4
2; italiano; Domanda 953; E; F; C; D; 1
2; italiano; Domanda 954; E; F; C; D; 2
2; italiano; Domanda 955; E; F; C; D; 3
2; italiano; Domanda 956; E; F; C; D; 4
2; italiano; Domanda 957; E; F; C; D; 1
2; italiano; Domanda 958; E; F; C; D; 2
2; italiano; Domanda 959; E; F; C; D; 3
2; italiano; Domanda 960; E; F; C; D; 4
2; italiano; Domanda 961; E; F; C; D; 1
2; italiano; Domanda 962; E; F; C; D; 2
2; italiano; Domanda 963; E; F; C; D; 3
2; italiano; Domanda 964; E; F; C; D; 4
2; italiano; Domanda 965; E; F; C; D; 1
2; italiano; Domanda 966; E; F; C; D; 2
2; italiano; Domanda 967; E; F; C; D; 3
2; italiano; Domanda 968; E; F; C; D; 4
2; italiano; Domanda 969; E; F; C; D; 1
2; italiano; Domanda 970; E; F; C; D; 2
2; italiano; Domanda 971; E; F; C; D; 3
2; italiano; Domanda 972; E; F; C; D; 4
2; italiano; Domanda 973; E; F; C; D; 1
2; italiano; Domanda 974; E; F; C; D; 2
2; italiano; Domanda 975; E; F; C; D; 3
2; italiano; Domanda 976; E; F; C; D; 4
2; italiano; Domanda 977; E; F; C; D; 1
2; italiano; Domanda 978; E; F; C; D; 2
2; italiano; Domanda 979; E; F; C; D; 3
2; italiano; Domanda 980; E; F; C; D; 4
2; italiano; Domanda 981; E; F; C; D; 1
2; italiano; Domanda 982; E; F; C; D; 2
2; italiano; Domanda 983; E; F; C; D; 3
2; italiano; Domanda 984; E; F; C; D; 4
2; italiano; Domanda 985; E; F; C; D; 1
2; italiano; Domanda 986; E; F; C; D; 2
2; italiano; Domanda 987; E; F; C; D; 3
2; italiano; Domanda 988; E; F; C; D; 4
2; italiano; Domanda 989; E; F; C; D; 1
2; italiano; Domanda 990; E; F; C; D; 2
2; italiano; Domanda 991; E; F; C; D; 3
2; italiano; Domanda 992; E; F; C; D; 4
2; italiano; Domanda 993; E; F; C; D; 1
2; italiano; Domanda 994; E; F; C; D; 2
2; italiano; Domanda 995; E; F; C; D; 3
2; italiano; Domanda 996; E; F; C; D; 4
2; italiano; Domanda 997; E; F; C; D; 1
2; italiano; Domanda 998; E; F; C; D; 2
2; italiano; Domanda 999; E; F; C; D; 3
2; italiano; Domanda 1000; E; F; C; D; 4
3; inglese; Domanda 1; E; F; C; D; 1
3; inglese; Domanda 2; E; F; C; D; 2
3; inglese; Domanda 3; E; F; C; D; 3
3; inglese; Domanda 4; E; F; C; D; 4
3; inglese; Domanda 5; E; F; C; D; 1
3; inglese; Domanda 6; E; F; C; D; 2
3; inglese; Domanda 7; E; F; C; D; 3
3; inglese; Domanda 8; E; F; C; D; 4
3; inglese; Domanda 9; E; F; C; D; 1
3; inglese; Domanda 10; E; F; C; D; 2
3; inglese; Domanda 11; E; F; C; D; 3
3; inglese; Domanda 12; E; F; C; D; 4
3; inglese; Domanda 13; E; F; C; D; 1
3; inglese; Domanda 14; E; F; C; D; 2
3; inglese; Domanda 15; E; F; C; D; 3
3; inglese; Domanda 16; E; F; C; D; 4
3; inglese; Domanda 17; E; F; C; D; 1
3; inglese; Domanda 18; E; F; C; D; 2
3; inglese; Domanda 19; E; F; C; D; 3
3; inglese; Domanda 20; E; F; C; D; 4
3; inglese; Domanda 21; E; F; C; D; 1
3; inglese; Domanda 22; E; F; C; D; 2
3; inglese; Domanda 23; E; F; C; D; 3
3; inglese; Domanda 24; E; F; C; D; 4
3; inglese; Domanda 25; E; F; C; D; 1
3; inglese; Domanda 26; E; F; C; D; 2
3; inglese; Domanda 27; E; F; C; D; 3
3; inglese; Domanda 28; E; F; C; D; 4
3; inglese; Domanda 29; E; F; C; D; 1
3; inglese; Domanda 30; E; F; C; D; 2
3; inglese; Domanda 31; E; F; C; D; 3
3; inglese; Domanda 32; E; F; C; D; 4
3; inglese; Domanda 33; E; F; C; D; 1
3; inglese; Domanda 34; E; F; C; D; 2
3; inglese; Domanda 35; E; F; C; D; 3
3; inglese; Domanda 36; E; F; C; D; 4
3; inglese; Domanda 37; E; F; C; D; 1
3; inglese; Domanda 38; E; F; C; D; 2
3; inglese; Domanda 39; E; F; C; D; 3
3; inglese; Domanda 40; E; F; C; D; 4
3; inglese; Domanda 41; E; F; C; D; 1
3; inglese; Domanda 42; E; F; C; D; 2
3; inglese; Domanda 43; E; F; C; D; 3
3; inglese; Domanda 44; E; F; C; D; 4
3; inglese; Domanda 45; E; F; C; D; 1
3; inglese; Domanda 46; E; F; C; D; 2
3; inglese; Domanda 47; E; F; C; D; 3
3; inglese; Domanda 48; E; F; C; D; 4
3; inglese; Domanda 49; E; F; C; D; 1
3; inglese; Domanda 50; E; F; C; D; 2
3; inglese; Domanda 51; E; F; C; D; 3
3; inglese; Domanda 52; E; F; C; D; 4
3; inglese; Domanda 53; E; F; C; D; 1
3; inglese; Domanda 54; E; F; C; D; 2
3; inglese; Domanda 55; E; F; C; D; 3
3; inglese; Domanda 56; E; F; C; D; 4
3; inglese; Domanda 57; E; F; C; D; 1
3; inglese; Domanda 58; E; F; C; D; 2
3; inglese; Domanda 59; E; F; C; D; 3
3; inglese; Domanda 60; E; F; C; D; 4
3; inglese; Domanda 61; E; F; C; D; 1
3; inglese; Domanda 62; E; F; C; D; 2
3; inglese; Domanda 63; E; F; C; D; 3
3; inglese; Domanda 64; E; F; C; D; 4
3; inglese; Domanda 65; E; F; C; D; 1
3; inglese; Domanda 66; E; F; C; D; 2
3; inglese; Domanda 67; E; F; C; D; 3
3; inglese; Domanda 68; E; F; C; D; 4
3; inglese; Domanda 69; E; F; C; D; 1
3; inglese; Domanda 70; E; F; C; D; 2
3; inglese; Domanda 71; E; F; C; D; 3
3; inglese; Domanda 72; E; F; C; D; 4
3; inglese; Domanda 73; E; F; C; D; 1
3; inglese; Domanda 74; E; F; C; D; 2
3; inglese; Domanda 75; E; F; C; D; 3
3; inglese; Domanda 76; E; F; C; D; 4
3; inglese; Domanda 77; E; F; C; D; 1
3; inglese; Domanda 78; E; F; C; D; 2
3; inglese; Domanda 79; E; F; C; D; 3
3; inglese; Domanda 80; E; F; C; D; 4
3; inglese; Domanda 81; E; F; C; D; 1
3; inglese; Domanda 82; E; F; C; D; 2
3; inglese; Domanda 83; E; F; C; D; 3
3; inglese; Domanda 84; E; F; C; D; 4
3; inglese; Domanda 85; E; F; C; D; 1
3; inglese; Domanda 86; E; F; C; D; 2
3; inglese; Domanda 87; E; F; C; D; 3
3; inglese; Domanda 88; E; F; C; D; 4
3; inglese; Domanda 89; E; F; C; D; 1
3; inglese; Domanda 90; E; F; C; D; 2
3; inglese; Domanda 91; E; F; C; D; 3
3; inglese; Domanda 92; E; F; C; D; 4
3; inglese; Domanda 93; E; F; C; D; 1
3; inglese; Domanda 94; E; F; C; D; 2
3; inglese; Domanda 95; E; F; C; D; 3
3; inglese; Domanda 96; E; F; C; D; 4
3; inglese; Domanda 97; E; F; C; D; 1
3; inglese; Domanda 98; E; F; C; D; 2
3; inglese; Domanda 99; E; F; C; D; 3
3; inglese; Domanda 100; E; F; C; D; 4
3; inglese; Domanda 101; E; F; C; D; 1
3; inglese; Domanda 102; E; F; C; D; 2
3; inglese; Domanda 103; E; F; C; D; 3
3; inglese; Domanda 104; E; F; C; D; 4
3; inglese; Domanda 105; E; F; C; D; 1
3; inglese; Domanda 106; E; F; C; D; 2
3; inglese; Domanda 107; E; F; C; D; 3
3; inglese; Domanda 108; E; F; C; D; 4
3; inglese; Domanda 109; E; F; C; D; 1
3; inglese; Domanda 110; E; F; C; D; 2
3; inglese; Domanda 111; E; F; C; D; 3
3; inglese; Domanda 112; E; F; C; D; 4
3; inglese; Domanda 113; E; F; C; D; 1
3; inglese; Domanda 114; E; F; C; D; 2
3; inglese; Domanda 115; E; F; C; D; 3
3; inglese; Domanda 116; E; F; C; D; 4
3; inglese; Domanda 117; E; F; C; D; 1
3; inglese; Domanda 118; E; F; C; D; 2
3; inglese; Domanda 119; E; F; C; D; 3
3; inglese; Domanda 120; E; F; C; D; 4
3; inglese; Domanda 121; E; F; C; D; 1
3; inglese; Domanda 122; E; F; C; D; 2
3; inglese; Domanda 123; E; F; C; D; 3
3; inglese; Domanda 124; E; F; C; D; 4
3; inglese; Domanda 125; E; F; C; D; 1
3; inglese; Domanda 126; E; F; C; D; 2
3; inglese; Domanda 127; E; F; C; D; 3
3; inglese; Domanda 128; E; F; C; D; 4
3; inglese; Domanda 129; E; F; C; D; 1
3; inglese; Domanda 130; E; F; C; D; 2
3; inglese; Domanda 131; E; F; C; D; 3
3; inglese; Domanda 132; E; F; C; D; 4
3; inglese; Domanda 133; E; F; C; D; 1
3; inglese; Domanda 134; E; F; C; D; 2
3; inglese; Domanda 135; E; F; C; D; 3
3; inglese; Domanda 136; E; F; C; D; 4
3; inglese; Domanda 137; E; F; C; D; 1
3; inglese; Domanda 138; E; F; C; D; 2
3; inglese; Domanda 139; E; F; C; D; 3
3; inglese; Domanda 140; E; F; C; D; 4
3; inglese; Domanda 141; E; F; C; D; 1
3; inglese; Domanda 142; E; F; C; D; 2
3; inglese; Domanda 143; E; F; C; D; 3
3; inglese; Domanda 144; E; F; C; D; 4
3; inglese; Domanda 145; E; F; C; D; 1
3; inglese; Domanda 146; E; F; C; D; 2
3; inglese; Domanda 147; E; F; C; D; 3
3; inglese; Domanda 148; E; F; C; D; 4
3; inglese; Domanda 149; E; F; C; D; 1
3; inglese; Domanda 150; E; F; C; D; 2
3; inglese; Domanda 151; E; F; C; D; 3
3; inglese; Domanda 152; E; F; C; D; 4
3; inglese; Domanda 153; E; F; C; D; 1
3; inglese; Domanda 154; E; F; C; D; 2
3; inglese; Domanda 155; E; F; C; D; 3
3; inglese; Domanda 156; E; F; C; D; 4
3; inglese; Domanda 157; E; F; C; D; 1
3; inglese; Domanda 158; E; F; C; D; 2
3; inglese; Domanda 159; E; F; C; D; 3
3; inglese; Domanda 160; E; F; C; D; 4
3; inglese; Domanda 161; E; F; C; D; 1
3; inglese; Domanda 162; E; F; C; D; 2
